party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
354102222,10811.62,Ярославская область,076,0,001
261999623,410096.93227,Московская область,050,0,001
284242146,773462.56,Московская область,050,0,001
372970136,298430.0,Ярославская область,076,0,001
322254786,34173.0,Московская область,050,0,001
169277169,249772.19,Московская область,050,0,001
141960630,328134.32,Ярославская область,076,0,001
247344094,753317.89,Московская область,050,0,001
13134762,513193.43,Московская область,050,0,001
149542046,79058.86,Московская область,050,0,001
158238701,37255.86,Московская область,050,0,001
273314947,241695.23,Московская область,050,0,001
238721310,109320.1,Самарская область,063,1,005
260673918,39974.06,Самарская область,063,1,005
235506830,10572.88,Самарская область,063,1,005
317520951,13371.81,Республика Татарстан,016,0,005
298530620,23413.2,Республика Татарстан,016,0,005
275565721,6982.0,Республика Татарстан,016,0,005
19720461,6402.52,Республика Татарстан,016,0,005
232564029,278725.46,Самарская область,063,1,005
114931049,43719.23,Республика Татарстан,016,0,005
350747579,21336.84,Республика Татарстан,016,0,005
155068193,16521.91,Республика Татарстан,016,0,005
211943782,867131.65,Самарская область,063,1,005
220728277,351203.7,Республика Татарстан,016,0,005
157388805,1000562.83452,Республика Татарстан,016,0,005
163285601,258130.64,Республика Татарстан,016,0,005
1325424,118.5,Самарская область,063,1,005
246483431,11202.56,Самарская область,063,1,005
302018456,25447.67,Республика Татарстан,016,0,005
156103102,10306.56,Самарская область,063,1,005
288574603,61346.81,Республика Татарстан,016,0,005
157563259,39093.91,Республика Татарстан,016,0,005
115306124,3999.0,Республика Татарстан,016,0,005
276480109,416.0,Самарская область,063,1,005
236152811,259165.01,Республика Татарстан,016,0,005
232068494,134864.7,Республика Татарстан,016,0,005
167821232,16586.96,Республика Татарстан,016,0,005
312296201,67016.82,Республика Татарстан,016,0,005
364927973,25899.0,Республика Татарстан,016,0,005
248623423,134945.64,Самарская область,063,1,005
306740012,61623.93,Самарская область,063,1,005
282754642,32789.8,Республика Татарстан,016,0,005
249855475,2330461.22,Самарская область,063,1,005
110467514,157743.83,Республика Татарстан,016,0,005
132466531,474072.25,Самарская область,063,1,005
34962143,3067.37,Самарская область,063,1,005
2254434,7579.78,Самарская область,063,1,005
1105859,37536.0,Самарская область,063,1,005
117010232,17916.08,Республика Дагестан,005,0,004
133569107,109279.83,Республика Татарстан,016,0,005
351317182,9527.82,Республика Дагестан,005,0,004
161576431,16591.0,Республика Дагестан,005,0,004
372288644,79.99,Республика Татарстан,016,0,005
149710137,453600.48,Самарская область,063,1,005
138568880,107477.87,Республика Татарстан,016,0,005
325927803,442.95,Республика Татарстан,016,0,005
37967605,4397.05,Самарская область,063,1,005
247237409,252803.0,Республика Татарстан,016,0,005
156924019,321948.74,Самарская область,063,1,005
296520222,80996.41,Республика Татарстан,016,0,005
128300348,120473.25,Самарская область,063,1,005
135883368,481483.66,Республика Татарстан,016,0,005
295695632,38304.0,Республика Татарстан,016,0,005
260377719,101270.58,Республика Татарстан,016,0,005
122491533,9354.34,Республика Татарстан,016,0,005
233353985,50826.28,Республика Татарстан,016,0,005
56043404,41873.38,Самарская область,063,1,005
359168817,177.0,Республика Татарстан,016,0,005
163867907,126253.39,Самарская область,063,1,005
302579588,139950.4,Самарская область,063,1,005
267760815,128770.49,Республика Татарстан,016,0,005
327053512,42907.0,Республика Татарстан,016,0,005
330620241,11960.0,Самарская область,063,1,005
152452278,6016.43,Самарская область,063,1,005
38701689,34908.0,Самарская область,063,1,005
346247256,312.9,Самарская область,063,1,005
293688192,4519.73,Республика Татарстан,016,0,005
279690248,16189.01,Республика Татарстан,016,0,005
265649323,4875.53,Республика Татарстан,016,0,005
246900428,65158.6,Самарская область,063,1,005
293861636,156405.27,Республика Татарстан,016,0,005
355112193,119113.15,Республика Татарстан,016,0,005
159075704,31358.78,Республика Татарстан,016,0,005
273098792,103103.66,Самарская область,063,1,005
272491726,39738.31,Самарская область,063,1,005
154970467,310447.74,Республика Татарстан,016,0,005
140805857,3108.12,Республика Татарстан,016,0,005
250870233,13050.54,Республика Татарстан,016,0,005
333100989,7915.67,Республика Татарстан,016,0,005
151141936,331989.44,Республика Татарстан,016,0,005
361395107,74198.54,Самарская область,063,1,005
1837384,141130.15,Республика Татарстан,016,0,005
318106728,17241.0,Республика Татарстан,016,0,005
267947142,68289.92,Самарская область,063,1,005
349263444,410.69,Самарская область,063,1,005
233757324,12591.55,Самарская область,063,1,005
9970915,94901.32,Республика Татарстан,016,0,005
293434140,124097.75,Республика Татарстан,016,0,005
300437815,39793.09,Республика Татарстан,016,0,005
345901117,21178.63,Самарская область,063,1,005
295666719,36419.89,Республика Татарстан,016,0,005
236294256,16797.09,Республика Татарстан,016,0,005
254443485,147600.17,Республика Татарстан,016,0,005
65962801,63027.65,Самарская область,063,1,005
1019980,431183.55,Самарская область,063,1,005
168490416,551307.85,Самарская область,063,1,005
290345612,438285.55,Республика Татарстан,016,0,005
307103084,66015.0,Республика Татарстан,016,0,005
346230892,40620.79,Республика Татарстан,016,0,005
273615060,97917.3,Самарская область,063,1,005
265096706,179493.32,Самарская область,063,1,005
258934611,453.0,Самарская область,063,1,005
276200108,9383.89,Самарская область,063,1,005
232256501,71410.08,Республика Татарстан,016,0,005
221409859,357899.43,Самарская область,063,1,005
247228781,758990.82,Республика Татарстан,016,0,005
283225896,28832.0,Самарская область,063,1,005
353271728,25137.71,Самарская область,063,1,005
342972127,23312.63,Самарская область,063,1,005
17748651,145516.5,Самарская область,063,1,005
100548681,33900.72,Самарская область,063,1,005
156612426,641048.75,Самарская область,063,1,005
132224687,7411.0,Самарская область,063,1,005
266215052,65492.98,Самарская область,063,1,005
216965681,31610.7,Республика Татарстан,016,0,005
273479347,8312.99,Самарская область,063,1,005
230511096,9341.51,Самарская область,063,1,005
363420140,21381.0,Республика Татарстан,016,0,005
372772373,10742.0,Республика Татарстан,016,0,005
258218789,1438874.38,Республика Татарстан,016,0,005
4269722,82094.95,Республика Татарстан,016,0,005
92783420,1521859.68,Самарская область,063,1,005
258733346,485338.35044,Санкт-Петербург,078,0,002
36100452,1031260.0,Санкт-Петербург,078,0,002
278861569,351447.85,Санкт-Петербург,078,0,002
213544736,428131.6406,Санкт-Петербург,078,0,002
126045819,1555421.29369,Санкт-Петербург,078,0,002
255897706,1308040.72117,Санкт-Петербург,078,0,002
112030330,7133.75,Санкт-Петербург,078,0,002
249567237,44475.02,Санкт-Петербург,078,0,002
234992063,335938.95604,Санкт-Петербург,078,0,002
251160151,311140.8,Санкт-Петербург,078,0,002
134727505,127154.69,Санкт-Петербург,078,0,002
308944923,12014.86,Санкт-Петербург,078,0,002
268680376,632397.51,Санкт-Петербург,078,0,002
366521010,91195.0,Санкт-Петербург,078,0,002
338160023,16102.06,Санкт-Петербург,078,0,002
261314464,108162.38,Санкт-Петербург,078,0,002
268732912,551205.57448,Санкт-Петербург,078,0,002
237190095,1422837.73123,Санкт-Петербург,078,0,002
1338021,2116.04,Санкт-Петербург,078,0,002
250278119,338380.28,Санкт-Петербург,078,0,002
231317619,68255.44,Санкт-Петербург,078,0,002
310198533,2645.12,Санкт-Петербург,078,0,002
351839377,123374.18,Санкт-Петербург,078,0,002
317864944,40768.91,Санкт-Петербург,078,0,002
153023002,416273.95,Санкт-Петербург,078,0,002
295323397,45025.6,Санкт-Петербург,078,0,002
236692210,80792.52,Санкт-Петербург,078,0,002
214182925,454631.46,Санкт-Петербург,078,0,002
140191754,4133.41,Санкт-Петербург,078,0,002
343816885,38942.21,Санкт-Петербург,078,0,002
271044531,398924.79,Санкт-Петербург,078,0,002
